# =============================================================================
# Suzume User Dictionary - Politicians (現代政治家)
# =============================================================================
#
# Format: surface<TAB>pos
#
# =============================================================================
小泉純一郎	NOUN
安倍晋三	NOUN
福田康夫	NOUN
麻生太郎	NOUN
鳩山由紀夫	NOUN
菅直人	NOUN
野田佳彦	NOUN
菅義偉	NOUN
岸田文雄	NOUN
石破茂	NOUN
小泉進次郎	NOUN
河野太郎	NOUN
高市早苗	NOUN
茂木敏充	NOUN
林芳正	NOUN
上川陽子	NOUN
西村康稔	NOUN
松野博一	NOUN
加藤勝信	NOUN
萩生田光一	NOUN
世耕弘成	NOUN
二階俊博	NOUN
甘利明	NOUN
小池百合子	NOUN
橋下徹	NOUN
松井一郎	NOUN
吉村洋文	NOUN
馬場伸幸	NOUN
玉木雄一郎	NOUN
前原誠司	NOUN
枝野幸男	NOUN
泉健太	NOUN
志位和夫	NOUN
山本太郎	NOUN
松本剛明	NOUN
鈴木俊一	NOUN
浜田靖一	NOUN
斉藤鉄夫	NOUN
森喜朗	NOUN
小沢一郎	NOUN
羽田孜	NOUN
村山富市	NOUN
海部俊樹	NOUN
河野洋平	NOUN
谷垣禎一	NOUN
安倍昭恵	NOUN
昭恵夫人	NOUN
蓮舫	NOUN
辻元清美	NOUN
福島瑞穂	NOUN
野田聖子	NOUN
片山さつき	NOUN
丸川珠代	NOUN
稲田朋美	NOUN
小渕優子	NOUN
松川るい	NOUN
今井絵理子	NOUN
三原じゅん子	NOUN
山東昭子	NOUN
田中眞紀子	NOUN
森まさこ	NOUN
山口那津男	NOUN
北側一雄	NOUN
太田昭宏	NOUN
松沢成文	NOUN
舛添要一	NOUN
猪瀬直樹	NOUN
東国原英夫	NOUN
丸山穂高	NOUN
足立康史	NOUN
音喜多駿	NOUN
百田尚樹	NOUN
河村たかし	NOUN
黒岩祐治	NOUN
山下貴司	NOUN
木原誠二	NOUN
遠藤利明	NOUN
後藤茂之	NOUN
