# =============================================================================
# Suzume User Dictionary - VTubers (バーチャルYouTuber)
# =============================================================================
#
# Format: surface<TAB>pos
#
# =============================================================================
Airani Iofifteen	NOUN
Anya Melfissa	NOUN
Ceres Fauna	NOUN
Elira Pendora	NOUN
Elizabeth Rose Bloodflame	NOUN
Enna Alouette	NOUN
Finana Ryugu	NOUN
Fuwawa Abyssgard	NOUN
Gawr Gura	NOUN
Gigi Murin	NOUN
Hakos Baelz	NOUN
Ike Eveland	NOUN
Kaela Kovalskia	NOUN
Kizuna AI	NOUN
Kobo Kanaeru	NOUN
Koseki Bijou	NOUN
Kureiji Ollie	NOUN
Luca Kaneshiro	NOUN
Millie Parfait	NOUN
Mococo Abyssgard	NOUN
Moona Hoshinova	NOUN
Mori Calliope	NOUN
Mysta Rias	NOUN
Nanashi Mumei	NOUN
Nerissa Ravencroft	NOUN
Nina Kosaka	NOUN
Ninomae Ina'nis	NOUN
Ouro Kronii	NOUN
Pavolia Reine	NOUN
Petra Gurin	NOUN
Pomu Rainpuff	NOUN
Raora Panthera	NOUN
Re:AcT	NOUN
Reimu Endou	NOUN
Rosemi Lovelock	NOUN
Selen Tatsuki	NOUN
Shiori Novella	NOUN
Shu Yamino	NOUN
Takanashi Kiara	NOUN
Vestia Zeta	NOUN
Vox Akuma	NOUN
Watson Amelia	NOUN
にじEN	NOUN
バーチャルのじゃロリ狐娘YouTuberおじさん	NOUN
VTuber	NOUN
キズナアイ	NOUN
にじさんじ	NOUN
ホロライブ	NOUN
大神ミオ	NOUN
潤羽るしあ	NOUN
不知火フレア	NOUN
白銀ノエル	NOUN
桐生ココ	NOUN
姫森ルーナ	NOUN
ラプラス・ダークネス	NOUN
アキ・ローゼンタール	NOUN
癒月ちょこ	NOUN
月下カオル	NOUN
虎金妃笑虎	NOUN
静凛	NOUN
宇志海いちご	NOUN
家長むぎ	NOUN
夕陽リリ	NOUN
物述有栖	NOUN
文野環	NOUN
ギルザレンIII世	NOUN
赤羽葉子	NOUN
本間ひまわり	NOUN
夢月ロア	NOUN
黛灰	NOUN
リゼ・ヘルエスタ	NOUN
愛園愛美	NOUN
鷹宮リオン	NOUN
舞元啓介	NOUN
早瀬走	NOUN
健屋花那	NOUN
シスター・クレア	NOUN
花畑チャイカ	NOUN
名取さな	NOUN
しぐれうい	NOUN
犬山たまき	NOUN
兎鞠まり	NOUN
天開司	NOUN
猫宮ひなた	NOUN
ヤマトイオリ	NOUN
花京院ちえり	NOUN
カルロ・ピノ	NOUN
もこ田めめめ	NOUN
神楽めあ	NOUN
鳴神裁	NOUN
夢追翔	NOUN
甲斐田晴	NOUN
長尾景	NOUN
弦月藤士郎	NOUN
奈羅花	NOUN
セラフ・ダズルガーデン	NOUN
西園チグサ	NOUN
星川サラ	NOUN
山神カルタ	NOUN
フレン・E・ルスタリオ	NOUN
AZKi	NOUN
赤井はあと	NOUN
沙花叉クロヱ	NOUN
一条莉々華	NOUN
戌亥とこ	NOUN
戌神ころね	NOUN
兎田ぺこら	NOUN
える	NOUN
大空スバル	NOUN
音乃瀬奏	NOUN
尾丸ポルカ	NOUN
加賀美ハヤト	NOUN
角巻わため	NOUN
風真いろは	NOUN
叶	NOUN
葛葉	NOUN
三枝明那	NOUN
さくらみこ	NOUN
笹木咲	NOUN
渋谷ハジメ	NOUN
社築	NOUN
白上フブキ	NOUN
鈴鹿詩子	NOUN
鈴谷アキ	NOUN
鷹嶺ルイ	NOUN
宝鐘マリン	NOUN
月ノ美兎	NOUN
天音かなた	NOUN
電脳少女シロ	NOUN
ときのそら	NOUN
常闇トワ	NOUN
轟はじめ	NOUN
夏色まつり	NOUN
猫又おかゆ	NOUN
火威青	NOUN
樋口楓	NOUN
百鬼あやめ	NOUN
博衣こより	NOUN
伏見ガク	NOUN
不破湊	NOUN
星街すいせい	NOUN
湊あくあ	NOUN
ミライアカリ	NOUN
紫咲シオン	NOUN
桃鈴ねね	NOUN
雪花ラミィ	NOUN
夜空メル	NOUN
アンジュ・カトリーナ	NOUN
ロボ子さん	NOUN
儒烏風亭らでん	NOUN
獅白ぼたん	NOUN
Ayunda Risu	NOUN
Cecilia Immergreen	NOUN
