# =============================================================================
# Suzume User Dictionary - Celebrities (有名人・タレント・YouTuber)
# =============================================================================
#
# Format: surface<TAB>pos
#
# =============================================================================
松本人志	NOUN
浜田雅功	NOUN
明石家さんま	NOUN
ビートたけし	NOUN
タモリ	NOUN
所ジョージ	NOUN
志村けん	NOUN
有吉弘行	NOUN
マツコ・デラックス	NOUN
中田敦彦	NOUN
宮迫博之	NOUN
渡部建	NOUN
児嶋一哉	NOUN
陣内智則	NOUN
千原ジュニア	NOUN
千原せいじ	NOUN
粗品	NOUN
せいや	NOUN
兼近大樹	NOUN
りんたろー	NOUN
又吉直樹	NOUN
綾部祐二	NOUN
渡辺直美	NOUN
いとうあさこ	NOUN
大久保佳代子	NOUN
滝沢カレン	NOUN
藤田ニコル	NOUN
みちょぱ	NOUN
池田美優	NOUN
ゆきぽよ	NOUN
てんちむ	NOUN
中条あやみ	NOUN
広瀬すず	NOUN
広瀬アリス	NOUN
新垣結衣	NOUN
石原さとみ	NOUN
綾瀬はるか	NOUN
深田恭子	NOUN
長澤まさみ	NOUN
北川景子	NOUN
佐々木希	NOUN
桐谷美玲	NOUN
土屋太鳳	NOUN
浜辺美波	NOUN
橋本環奈	NOUN
今田美桜	NOUN
永野芽郁	NOUN
福原遥	NOUN
上白石萌音	NOUN
上白石萌歌	NOUN
吉岡里帆	NOUN
川口春奈	NOUN
山﨑賢人	NOUN
菅田将暉	NOUN
横浜流星	NOUN
竹内涼真	NOUN
中村倫也	NOUN
佐藤健	NOUN
吉沢亮	NOUN
新田真剣佑	NOUN
眞栄田郷敦	NOUN
大谷翔平	NOUN
藤井聡太	NOUN
羽生結弦	NOUN
池江璃花子	NOUN
伊藤美誠	NOUN
張本智和	NOUN
八村塁	NOUN
久保建英	NOUN
三笘薫	NOUN
堂安律	NOUN
冨安健洋	NOUN
南野拓実	NOUN
北野武	NOUN
太田光	NOUN
田中裕二	NOUN
爆笑問題	NOUN
内村光良	NOUN
南原清隆	NOUN
出川哲朗	NOUN
上島竜兵	NOUN
肥後克広	NOUN
寺門ジモン	NOUN
岡村隆史	NOUN
矢部浩之	NOUN
加藤浩次	NOUN
山本圭壱	NOUN
極楽とんぼ	NOUN
品川祐	NOUN
庄司智春	NOUN
宮川大輔	NOUN
ほんこん	NOUN
後藤輝基	NOUN
岩尾望	NOUN
フットボールアワー	NOUN
小籔千豊	NOUN
川島明	NOUN
田村淳	NOUN
田村亮	NOUN
設楽統	NOUN
日村勇紀	NOUN
バナナマン	NOUN
若林正恭	NOUN
春日俊彰	NOUN
オードリー	NOUN
塙宣之	NOUN
土屋伸之	NOUN
ナイツ	NOUN
サンドウィッチマン	NOUN
伊達みきお	NOUN
富澤たけし	NOUN
博多華丸	NOUN
博多大吉	NOUN
小峠英二	NOUN
西村瑞樹	NOUN
バイきんぐ	NOUN
錦鯉	NOUN
長谷川雅紀	NOUN
渡辺隆	NOUN
村上信五	NOUN
横山裕	NOUN
丸山隆平	NOUN
安田章大	NOUN
大倉忠義	NOUN
関ジャニ∞	NOUN
錦戸亮	NOUN
内博貴	NOUN
中山秀征	NOUN
坂上忍	NOUN
梅沢富美男	NOUN
高田純次	NOUN
鶴瓶	NOUN
笑福亭鶴瓶	NOUN
桂文枝	NOUN
林修	NOUN
池上彰	NOUN
尾木直樹	NOUN
齋藤孝	NOUN
茂木健一郎	NOUN
落合陽一	NOUN
成田悠輔	NOUN
ひろゆき	NOUN
堀江貴文	NOUN
前澤友作	NOUN
孫正義	NOUN
三木谷浩史	NOUN
柳井正	NOUN
豊田章男	NOUN
内田篤人	NOUN
長友佑都	NOUN
本田圭佑	NOUN
香川真司	NOUN
吉田麻也	NOUN
遠藤航	NOUN
守田英正	NOUN
鎌田大地	NOUN
前田大然	NOUN
上田綺世	NOUN
古橋亨梧	NOUN
旗手怜央	NOUN
町田浩樹	NOUN
板倉滉	NOUN
谷口彰悟	NOUN
権田修一	NOUN
中山雄太	NOUN
伊東純也	NOUN
相馬勇紀	NOUN
田中碧	NOUN
浅野拓磨	NOUN
松木安太郎	NOUN
本並健治	NOUN
前園真聖	NOUN
城彰二	NOUN
中田英寿	NOUN
中村俊輔	NOUN
小野伸二	NOUN
稲本潤一	NOUN
高原直泰	NOUN
3時のヒロイン	NOUN
EIKO!GO!!	NOUN
Fischer's	NOUN
GENKI LABO	NOUN
M-1グランプリ	NOUN
MEMちょ	NOUN
NON STYLE	NOUN
Pちゃん	NOUN
R-1グランプリ	NOUN
Rachel & Jun	NOUN
THE MANZAI	NOUN
hatomugi ASMR	NOUN
おのD	NOUN
じぇるの!	NOUN
水曜日のダウンタウン	NOUN
超A&G	NOUN
ドランクドラゴン	NOUN
はとむぎ	NOUN
ふくらP	NOUN
ブラックマヨネーズ	NOUN
ゆいP	NOUN
りんたろー。	NOUN
ヴァンゆん	NOUN
イク・エヴァランド	NOUN
