# =============================================================================
# Suzume User Dictionary - Idols (アイドル・アイドルグループ)
# =============================================================================
#
# Format: surface<TAB>pos
#
# =============================================================================
秋元康	NOUN
指原莉乃	NOUN
松井珠理奈	NOUN
松井玲奈	NOUN
渡辺麻友	NOUN
柏木由紀	NOUN
山本彩	NOUN
宮脇咲良	NOUN
白石麻衣	NOUN
西野七瀬	NOUN
生田絵梨花	NOUN
齋藤飛鳥	NOUN
与田祐希	NOUN
遠藤さくら	NOUN
賀喜遥香	NOUN
山下美月	NOUN
久保史緒里	NOUN
秋元真夏	NOUN
生駒里奈	NOUN
深川麻衣	NOUN
堀未央奈	NOUN
高山一実	NOUN
星野みなみ	NOUN
平手友梨奈	NOUN
小林由依	NOUN
菅井友香	NOUN
上村莉菜	NOUN
長濱ねる	NOUN
渡邉理佐	NOUN
森保まどか	NOUN
田中美久	NOUN
矢吹奈子	NOUN
荻野由佳	NOUN
中井りか	NOUN
岡田奈々	NOUN
横山由依	NOUN
向井地美音	NOUN
小栗有以	NOUN
大島優子	NOUN
篠田麻里子	NOUN
板野友美	NOUN
高橋みなみ	NOUN
小嶋陽菜	NOUN
前田敦子	NOUN
峯岸みなみ	NOUN
川栄李奈	NOUN
島崎遥香	NOUN
北原里英	NOUN
梅澤美波	NOUN
田村真佑	NOUN
筒井あやめ	NOUN
木村拓哉	NOUN
中居正広	NOUN
稲垣吾郎	NOUN
草彅剛	NOUN
香取慎吾	NOUN
松本潤	NOUN
相葉雅紀	NOUN
二宮和也	NOUN
大野智	NOUN
櫻井翔	NOUN
山田涼介	NOUN
中島裕翔	NOUN
知念侑李	NOUN
岡本圭人	NOUN
八乙女光	NOUN
有岡大貴	NOUN
髙木雄也	NOUN
伊野尾慧	NOUN
薮宏太	NOUN
亀梨和也	NOUN
上田竜也	NOUN
中丸雄一	NOUN
増田貴久	NOUN
手越祐也	NOUN
小山慶一郎	NOUN
加藤シゲアキ	NOUN
堂本光一	NOUN
堂本剛	NOUN
国分太一	NOUN
松岡昌宏	NOUN
長瀬智也	NOUN
城島茂	NOUN
岩本照	NOUN
深澤辰哉	NOUN
渡辺翔太	NOUN
阿部亮平	NOUN
宮舘涼太	NOUN
佐久間大介	NOUN
目黒蓮	NOUN
ラウール	NOUN
井上瑞稀	NOUN
髙橋優斗	NOUN
猪狩蒼弥	NOUN
作間龍斗	NOUN
橋本涼	NOUN
那須雄登	NOUN
藤井直樹	NOUN
金指一世	NOUN
永瀬廉	NOUN
高橋海人	NOUN
岸優太	NOUN
神宮寺勇太	NOUN
平野紫耀	NOUN
道枝駿佑	NOUN
長尾謙杜	NOUN
高橋恭平	NOUN
大橋和也	NOUN
藤原丈一郎	NOUN
大西流星	NOUN
末澤誠也	NOUN
草間リチャード敬太	NOUN
小島健	NOUN
西畑大吾	NOUN
河合郁人	NOUN
橋本良亮	NOUN
戸塚祥太	NOUN
五関晃一	NOUN
塚田僚一	NOUN
藤ヶ谷太輔	NOUN
北山宏光	NOUN
千賀健永	NOUN
宮田俊哉	NOUN
横尾渉	NOUN
二階堂高嗣	NOUN
日高光啓	NOUN
與真司郎	NOUN
西島隆弘	NOUN
末吉秀太	NOUN
宇野実彩子	NOUN
浦田直也	NOUN
加護亜依	NOUN
辻希美	NOUN
矢口真里	NOUN
安倍なつみ	NOUN
後藤真希	NOUN
石川梨華	NOUN
吉澤ひとみ	NOUN
飯田圭織	NOUN
保田圭	NOUN
中澤裕子	NOUN
道重さゆみ	NOUN
田中れいな	NOUN
亀井絵里	NOUN
光井愛佳	NOUN
譜久村聖	NOUN
生田衣梨奈	NOUN
石田亜佑美	NOUN
小田さくら	NOUN
牧野真莉愛	NOUN
森戸知沙希	NOUN
北川莉央	NOUN
岡村ほまれ	NOUN
山﨑愛生	NOUN
iLiFE!	NOUN
仮面女子	NOUN
神宿	NOUN
でんぱ組.inc	NOUN
バンドじゃないもん!	NOUN
わーすた	NOUN
夢みるアドレセンス	NOUN
ベイビーレイズJAPAN	NOUN
アイドルネッサンス	NOUN
つりビット	NOUN
ライムベリー	NOUN
lyrical school	NOUN
PASSPO☆	NOUN
アップアップガールズ(仮)	NOUN
こぶしファクトリー	NOUN
つばきファクトリー	NOUN
アンジュルム	NOUN
カントリー・ガールズ	NOUN
ハロプロ研修生	NOUN
スマイレージ	NOUN
太陽とシスコムーン	NOUN
メロン記念日	NOUN
松浦亜弥	NOUN
真野恵里菜	NOUN
吉川友	NOUN
大森靖子	NOUN
楠木ともり	NOUN
まねきケチャ	NOUN
LinQ	NOUN
RYUTist	NOUN
WHY@DOLL	NOUN
アキシブproject	NOUN
エラバレシ	NOUN
クマリデパート	NOUN
ジュネス☆プリンセス	NOUN
テーマパークガール	NOUN
ナナランド	NOUN
バクステ外神田一丁目	NOUN
フラップガールズスクール	NOUN
ミライスカート	NOUN
三月のパンタシア	NOUN
二丁目の魁カミングアウト	NOUN
原宿駅前パーティーズ	NOUN
原駅ステージA	NOUN
桜エビ〜ず	NOUN
ukka	NOUN
転校少女*	NOUN
煌めき☆アンフォレント	NOUN
純情のアフィリア	NOUN
ピュアリーモンスター	NOUN
いぎなり東北産	NOUN
ばってん少女隊	NOUN
KRD8	NOUN
チームしゃちほこ	NOUN
BOYS AND MEN	NOUN
祭nine.	NOUN
BMK	NOUN
MAGiC BOYZ	NOUN
DISH//	NOUN
M!LK	NOUN
超特急	NOUN
BATTLE BOYS	NOUN
原因は自分にある。	NOUN
ONE N' ONLY	NOUN
26時のマスカレイド	NOUN
ANNA☆S	NOUN
Ange☆Reve	NOUN
BANZAI JAPAN	NOUN
CANDY GO!GO!	NOUN
CARRY LOOSE	NOUN
CQC's	NOUN
CROWN POP	NOUN
Cheeky Parade	NOUN
Chu-Z	NOUN
Devil ANTHEM.	NOUN
Doll☆Elements	NOUN
Dorothy Little Happy	NOUN
FES☆TIVE	NOUN
FRUITS ZIPPER	NOUN
Fullfull☆Pocket	NOUN
GANG PARADE	NOUN
GO TO THE BEDS	NOUN
HOP CLUB	NOUN
Jewel☆Ciel	NOUN
Jewel☆Neige	NOUN
Jewel☆Rouge	NOUN
Luce Twinkle Wink☆	NOUN
MIGMA SHELTER	NOUN
NEO JAPONISM	NOUN
OS☆U	NOUN
PPP! PiXiON	NOUN
Party Rockets GT	NOUN
Pimm's	NOUN
Rev. from DVL	NOUN
